Customer Name,Customer e-mail,Country,Gender,Age,Annual Salary,Credit Card Debt,Net Worth,Car Purchase Amount
Shannon Pace,ronaldlane@example.net,France,1,54,142604.33,38082.91,604059.73,113811.88
Austin Pratt,raymond96@example.org,Japan,0,65,194532.53,38804.75,554037.02,121858.64
Kenneth Malone,marissa20@example.org,Mexico,1,31,54207.33,28117.77,707237.51,88996.81
Kenneth Schultz,jessica65@example.com,United Kingdom,1,23,81481.32,7598.72,789488.45,110945.6
Marc Evans,cartercrystal@example.org,Germany,0,42,113757.65,23837.19,585990.43,97621.93
Keith Phillips,mary05@example.net,United States,0,53,136916.58,27978.19,269332.51,78839.69
Kelli Perez,patrick42@example.com,Japan,1,59,157227.74,25748.28,766099.28,139198.58
Thomas Hart,qhartman@example.org,Japan,1,60,106490.78,23928.65,728552.79,109623.15
Vanessa Nelson,swaters@example.net,Mexico,1,19,172196,9623.35,27040.16,72016.59
Arthur Matthews,rhodges@example.net,Japan,0,40,103971.31,20501.89,340805.49,74072.04
Robert Bruce,alicia62@example.com,Japan,1,67,22113.87,44073.3,420514.58,39804.66
Brandon Sawyer,ywilcox@example.net,United Kingdom,0,50,90834.66,31825.78,350303.44,69440.47
Alexa Gay,davidsonedward@example.com,Mexico,1,65,168478.24,28263.14,291930.34,94552.58
Dale Jackson,devinwalters@example.org,Brazil,0,65,126428.38,12046.59,379208.7,83327.1
Andrew Thomas,abrown@example.com,United Kingdom,0,54,109959.39,8285.26,516931.75,98335.93
Jordan Fox,tatejesus@example.org,Mexico,1,58,174904.76,26031.06,327574.71,94053.46
Jerome Salinas,lynnbrown@example.org,United States,1,45,152517.68,22392.22,105242.91,64433.05
Shelby Jackson,gutierrezchristina@example.net,Mexico,1,41,84676.89,34601.31,51204.84,33717.29
Mary Morgan,youngdustin@example.net,Germany,0,33,138254.04,5092.79,422569.31,92809.76
Valerie Santos,torozco@example.org,Japan,0,45,65383.03,36649.25,514789.81,69385.6
Linda Sweeney,jasonholland@example.net,Germany,0,23,64116.15,11888.63,679478.8,92529.45
Sara Wolfe,carol14@example.net,France,1,66,75583.4,4007.05,865640.19,112817.66
Mary Harmon,julia00@example.net,France,0,60,66458.48,9164.81,466438.84,74620.26
Gina Cruz,sparksjames@example.org,United States,0,47,101836.11,12162.32,528447,93005.9
Kathryn Fernandez,charles57@example.org,India,0,48,93653.73,10865.13,38309.45,40096.2
Tara Edwards,zweaver@example.com,United States,1,48,23852.14,35603.53,493946.28,46870.02
Melanie Smith,whitney63@example.com,United Kingdom,0,32,70035.07,42362.66,397640.98,61727.46
Anthony Tapia,whitedeborah@example.org,Germany,0,29,75733.18,49421.67,62153.97,22147.18
Timothy Miller,kbrooks@example.com,Germany,0,48,179383.34,21896.04,266904.77,96518.92
Dylan Bailey,fosterdevin@example.org,Mexico,1,40,106886.21,44066.67,716056.9,105886.67
Denise Wilson,jennifer27@example.com,Canada,1,41,185755.36,32018.22,293955.89,100342.27
Michael Rhodes,michaelatkins@example.com,United States,0,55,22975.18,10055.48,367732.03,39239.31
Michael Williams,morrisnicole@example.net,India,0,61,96455.8,48625.58,36239.93,35554.1
Keith Sanford Jr.,schmidtsusan@example.com,India,0,69,157257.9,33451.4,668409.76,127101.75
Martha Landry,michelle51@example.com,France,0,46,151790.15,44848.09,589284.3,109758.59
Angie Hernandez,abigail07@example.org,Australia,1,64,125545.47,21905,74299.5,57433.58
Sharon Hamilton,kcarey@example.net,United States,0,66,92309.79,39861.42,90154.92,37652.3
Lindsey Williams,ujones@example.org,Germany,1,69,178186.21,47477.61,845321.68,146015.26
Samantha Clark,kellybrown@example.net,Brazil,0,20,78756.09,29146,645883.63,93167.7
Stacy Ritter,marywest@example.com,Australia,1,59,84936.23,20226.74,510862.73,82128.93
Cheryl Vasquez,bradley39@example.org,Mexico,1,21,102013.64,6947.21,226654.73,66110.14
Walter Benson,rodrigueztracy@example.com,Japan,1,31,26606.02,30990.7,829244.78,84015.51
Susan Baxter,pperkins@example.net,France,0,34,97762.35,3795.07,448928.58,86578.48
Laura White,erodriguez@example.net,Australia,0,49,67480.58,2978.11,190142.97,46498.13
Jacqueline Thomas,curtis36@example.com,Mexico,0,54,103739.38,6904.52,525160.16,92790.27
Jessica Copeland,rflores@example.com,Canada,0,46,179160.39,49425.09,99671.47,70164.15
Lindsey Harper,christy67@example.org,France,0,25,126142.12,40164.38,334650.61,71685.55
Nicole Khan,elliottrobert@example.org,United Kingdom,1,52,196592.65,15399.98,844986.26,155230.95
Ruth Rivera,vincentamy@example.net,France,0,68,89389.88,28418.4,394547.81,74331.3
Nicholas Lang,sandersnicholas@example.net,Brazil,0,63,38764.02,31802.85,526478.19,58822.21
Valerie Leonard,tiffany58@example.com,United States,1,41,27229.73,27499.39,956421.29,97974.91
Lindsay Jones,audrey33@example.com,United States,1,56,44821.4,16567.39,180222.11,29601.79
Brianna Smith,castillovalerie@example.com,Brazil,0,52,60158.46,17371.75,671819.12,86508.12
Zachary Ruiz,dromero@example.org,Canada,0,37,66986.25,49499.42,547212.63,68250.48
Regina Bates,gfitzgerald@example.org,Canada,1,37,26617.07,4606.06,383737.46,51492.92
Elizabeth Chambers,gutierrezjohn@example.org,Japan,1,38,144827.98,33379.68,830410.57,138187.36
Mr. Frank Robles,jenniferfischer@example.org,India,1,56,58689.43,3785.58,225655.9,40707.64
Taylor Ramsey,oscarmontoya@example.com,Canada,1,53,82235.14,30737.93,525503.75,81695.78
Danielle Owen,garysnyder@example.com,Germany,0,51,186368.62,13797.77,996854.07,170124.26
Ann Hernandez,foxjesse@example.org,Japan,1,41,99120.98,43209.76,906712.64,119723.53
Christopher Lowery,judybrown@example.net,Brazil,0,31,177812.45,31354.45,588402.71,123420.56
Eric Oneal,howardadam@example.org,Brazil,1,65,72117.45,47598.36,93845.02,26338.04
Todd Crawford,smithdenise@example.org,India,1,24,41442.56,30442.04,699667.87,76069.95
Lauren Tucker,ljones@example.com,Germany,0,66,21448.75,30431.99,264979.87,24805.28
Johnny Alvarado,matthewburnett@example.org,Australia,0,47,178333.39,38063.06,783727.23,140715.79
Charles Wolf,shannonbrown@example.net,United Kingdom,1,53,49414.61,1592.73,307700.02,49072.23
Kyle Hawkins,garrisonsheri@example.com,India,0,56,95103.99,37222.23,230377.62,58253.95
Gwendolyn Mitchell,cindyjohnson@example.net,Germany,1,30,48251.68,2303.49,81548.68,29909.24
Eric Kirk,joneseric@example.org,Mexico,1,28,139456.74,34015.84,282915.01,81864.49
Randy Johnson,coffeyshane@example.com,India,0,66,137276.37,30905.73,934395.3,144983.15
James Collins,cynthiastevens@example.org,Brazil,1,45,53702.94,1812.24,14113.98,26898.5
Jorge Drake,perezadam@example.com,Mexico,1,58,76677.13,12392.77,105220.1,35343.11
Victor Abbott,iramsey@example.com,Mexico,1,56,76703.84,11049.18,192966.6,47104.31
Ashley Rodgers,savagemichele@example.net,United States,1,26,184766.18,18973.6,747762.84,140979.83
Eric Miller,dianesanders@example.com,Canada,0,44,48802.35,48996.93,953001.47,101981.35
Dr. Erin Harrell DDS,campbelljoshua@example.net,Japan,0,23,41487.38,20368.22,94819.44,25042.97
Tracy Bauer,coreycooper@example.net,Germany,0,53,95532.64,24400.56,79970.98,39101.99
Michelle Yates,davisdevin@example.com,Japan,1,34,53752.07,31505.8,706303.45,89692.41
Christopher Holmes,lance16@example.com,Japan,0,31,153798.89,32289.66,927559.56,150976.66
Patricia Smith,zfinley@example.net,India,1,35,79457.79,10858.5,744452.18,103426.37
Adam Ortiz,frankjones@example.com,Germany,1,49,30418.66,19020.42,151341.82,18720.29
James Mccann,justin42@example.net,United States,1,22,49051.43,48738.68,708419.42,78164.1
Emily Henderson,larrymorales@example.net,Canada,0,64,97817.9,6883.61,323742.64,74310.81
Crystal Gallagher,smithtyler@example.com,Canada,1,55,149087,16515.59,202898.66,78350.97
Karen Holmes,michaeljimenez@example.org,Australia,1,39,56383.49,30065.15,844627.77,105080.31
Noah Carroll,qyoung@example.com,United Kingdom,0,62,70132.9,41804.5,291803.62,50217.22
Marcus Evans,xtorres@example.com,United Kingdom,0,36,85073.66,27287.14,127245.9,37649.52
Jacqueline Delgado,randy86@example.net,Germany,1,56,116316.06,38471.93,59939.47,47163.14
Phyllis Glass,qochoa@example.net,Brazil,0,48,138706.78,2435.35,753069.8,131609.46
Elizabeth Osborne,thomaskelsey@example.net,Germany,0,62,135129.1,15181.21,880208.63,141773.41
Cheryl Avila,bradleycarroll@example.com,Japan,1,53,105507.13,34786.9,608627.46,97733.79
Holly Chen,tmadden@example.org,Australia,1,42,121868.18,10643.68,839684.2,126852.22
Dawn Acosta,wwebb@example.org,Germany,1,69,53649.7,47786.08,902547.21,102483.47
Felicia Adams,acolon@example.org,Brazil,0,41,93046.91,30185.6,375909.9,69898.71
Brandi Thomas,flynnrichard@example.com,Japan,0,25,76088.5,23288.18,980425.52,124120.65
Jill Arnold,freemandaniel@example.org,United Kingdom,0,67,72900.29,16289.07,816529.5,104933.2
Anthony Burns,faulknerlarry@example.net,Canada,1,53,133711.78,35861.04,156193.21,64587.32
Patrick Stewart,iarmstrong@example.net,Germany,0,58,142345.11,7204.81,491926.92,109625.43
Andrew Griffith,henry52@example.net,Japan,0,30,180741.26,38691.09,682122.13,131723.18
Nathan Anderson,vgardner@example.com,Germany,0,39,52316.33,16465.54,835834.65,97273.09
Amanda Jones,mikesnyder@example.org,Germany,0,64,82763.77,49129.66,708661.99,97098.17
John Little,pratttara@example.org,Japan,0,51,145814.31,41930.54,846333.73,132880.34
Katrina Olsen,thomas97@example.com,France,0,66,190853.77,1186.82,493942.83,126152.9
Philip Johnson,acevedotimothy@example.net,Australia,0,20,37931.8,14675.68,911776.85,107313.83
Brent Parks,james45@example.org,Japan,1,22,80734.98,25242.01,835893.15,111406.01
Dawn Goodman,smithstephanie@example.com,Japan,1,59,60288.26,27392.7,894453.91,108217.14
Larry Nielsen,jacksonstephanie@example.com,India,1,42,45207.5,13226.58,223630.83,34952.12
Kelly Lopez,garciaallison@example.net,United Kingdom,0,65,41483.67,17707.55,396576.19,50571.93
Stacey Wilson,chernandez@example.org,Germany,0,46,84054.09,39880.19,791189.42,106276.02
Mark Evans,mistywilliams@example.org,Canada,0,63,62319.09,9785.47,226005.4,44278.41
Natalie Glover,thompsonchristian@example.net,India,1,31,136956.39,3919.11,314896.96,80883.89
Katherine Alvarez,yharmon@example.com,India,0,47,155769.72,40324.21,673235.97,118584.53
Lisa Ward,kpark@example.net,France,0,62,36910.11,31093.21,389072.51,42862.3
Dennis Wilson,eolson@example.net,United States,1,45,184830.96,38848.71,78507.98,78716.04
Danielle Cobb,erica47@example.com,Canada,1,42,195456.56,10771.57,36246.46,78915.42
Jason Brown,charles24@example.com,France,0,30,29973.85,13274.78,66744.21,13899.85
Crystal Benton,tarajones@example.org,United Kingdom,1,60,60483.42,21919.37,383091.43,61666.86
Karen Herrera,brittany50@example.org,Germany,0,64,164744.03,4289.86,130538.85,74218.78
Ashley Gallegos,bcurtis@example.com,United States,0,48,184312.92,6682.98,421951.36,112279.98
Hailey Lopez,marygonzales@example.com,France,1,62,100325.68,22418.43,483976.67,81883.1
Joshua Green,petersonnicholas@example.com,Brazil,0,42,152625.82,31491.07,168703.93,74400.4
Jaime Nelson,dbrown@example.com,United States,1,68,133323.84,37591.78,858900.46,130558.14
Mark Vargas,lee15@example.net,United Kingdom,0,24,57115.8,41273.46,692676.76,85153.6
Andrea Boyd,fpowers@example.com,United Kingdom,1,25,48960.35,26082.99,465304.2,60668.14
Mary Rice,hernandezallison@example.com,Mexico,0,53,91371.25,31086.38,40706.61,36129.71
Douglas Hill,fdouglas@example.com,Japan,1,34,188148.64,30918.87,925725.03,161800.88
Miguel Lopez,ofitzpatrick@example.com,United States,0,27,37855.95,44399.67,987273.06,109437.73
Isaiah Brown,hillcarrie@example.net,Brazil,0,43,179268.34,49978.24,807573.28,143182.46
Charles Hernandez,obrienmelissa@example.net,Australia,0,46,126326.65,25037.6,192266.52,68385.98
Benjamin Bryant,montgomerydanny@example.com,Australia,1,55,42344.81,23558.63,299335.27,45204.92
James Chapman,brookeblake@example.org,Australia,1,47,153010.66,23103.74,225490.91,81142.18
Shane Moore,liscott@example.org,Brazil,1,62,178317.78,48917.61,385173,102993.71
Michael Schmidt,imarquez@example.com,United Kingdom,1,21,162149.86,5428.01,163937.29,80916.4
Colleen Richardson,steven35@example.com,Japan,1,18,37989.35,35599.32,910194.26,100469.89
Matthew Burnett,jordan84@example.net,India,0,55,131735.08,10430.05,179181.08,70580.44
Tracy Flores,tlara@example.org,Mexico,1,70,113254.36,46621.1,643082.62,102411.24
Linda Bennett,danielpeterson@example.com,India,1,29,184586.61,30438.08,153842.41,79222.02
Taylor Porter,vashley@example.com,Mexico,1,50,199382.24,47089.89,135155.51,85256.9
Amy Clark,randy76@example.com,Germany,0,34,189182.24,14484.29,521747.41,125949.24
Danielle Little,projas@example.org,United Kingdom,1,29,63043.96,28680.84,928571.11,107379.06
James Ferguson,ryangarcia@example.org,United States,0,56,95934.66,29939.95,873608.36,119170.06
Alexandria Stanton,mccartymelissa@example.net,Australia,1,57,53578.84,21751.62,974156.52,109937.37
Kayla Garrett,jacksonwilliam@example.org,Canada,0,27,88090.51,24503.4,127215.51,38978.15
Carrie Graham MD,dunntheresa@example.net,United States,1,44,93013.07,33417.59,274382.72,62168.78
Jesse Gilmore,andersonjonathan@example.net,Mexico,0,56,58452.15,4627.3,138134.9,34896.33
Elizabeth Murray,hayesrebekah@example.net,Japan,1,35,182997.27,32257.97,401770.63,104885.73
Erica Ortega,hickswilliam@example.net,Germany,0,48,54082.55,4816.33,246111.79,43645.55
Justin Smith,pinedajustin@example.org,Mexico,1,52,68319.65,30908.45,773541.01,100303.18
Anthony Rangel,nicole91@example.com,France,1,67,189352.64,22640.82,99246.26,79660.31
Olivia Blair,paul18@example.net,Germany,1,43,139406,35999.08,588950.69,108460.06
Donald Gray,thomas26@example.net,Australia,1,33,93778.32,18671.15,863013.26,119552.01
Scott Gordon,aleon@example.com,United Kingdom,1,42,49654.98,9912.67,957768.28,116523.82
Paul Chase,nancymontgomery@example.net,United Kingdom,0,24,184700.46,14009.67,461266.5,119311.89
Nathaniel Kim,hmelton@example.net,India,0,49,85858.73,7854.88,650644.74,97316.46
Amy Martinez,thompsonshawn@example.org,Brazil,0,44,110138.4,40369.06,311759.32,66246.12
Patricia Hill,clarkjeffery@example.net,Brazil,0,45,159953.57,8894.23,149416.58,76040.07
Tammy Miller,bradleyparker@example.com,India,0,20,196658.15,32658.83,441142.81,116257.94
William Williams,christina03@example.net,United States,0,35,49410.42,15686,608969.89,80458.19
Patrick Ramirez,ghampton@example.net,Japan,1,37,141149.65,44439.5,45609.81,55810.03
Dana Miller,hlee@example.org,India,1,52,146157.69,27140.16,370108.3,94613.03
Joshua Miller,rholder@example.org,France,0,29,171002.05,23275.15,425945.59,110199.71
Angelica Bailey,rebeccapark@example.com,France,0,18,138844.62,33740.04,837731.15,134971.99
Nicholas Hernandez,eburnett@example.com,Brazil,1,38,68957.51,27078.73,329714.05,54113.87
Richard Bradley,acaldwell@example.net,Canada,0,22,117440.42,42123.96,801148.87,118032.76
Alexander Gallagher,mannjoseph@example.org,France,0,58,152873.61,25318.96,614202.72,113785.51
Amanda Snyder,vkelly@example.com,Mexico,0,20,189723.11,42519.49,686801.53,131917.4
Daniel Jacobs,ramirezalison@example.net,United States,1,29,48929.94,25704.25,535399.86,64916.09
Carmen Bailey,pereztimothy@example.net,India,0,18,48721.77,27300.39,87043.35,19262
Susan Gaines,wnolan@example.org,India,1,47,175789.1,38744.93,966057.05,160981.65
Michaela Simmons,xnorton@example.net,India,1,18,193644.74,1687.82,779445.55,151335.47
Christopher Hoffman,wward@example.net,Germany,1,62,176388.92,43555.74,948600.07,159701.51
Lauren Mooney,jay72@example.com,Japan,1,45,177882.36,46294.54,470426.73,112042.76
Richard Williamson,morrisonconnie@example.org,India,1,44,171327.6,15720.41,563662.03,122098.63
Mary Arroyo,djohnson@example.org,Mexico,0,26,189698.7,4656.82,229076.66,96965.74
Christopher Sloan,jamie82@example.com,Canada,1,55,40195.51,34442.82,781547.54,92313.44
Mary Rodriguez,berryelizabeth@example.com,Germany,0,23,22331.1,6797,47521.91,16940.03
Adrian Phelps,waltersrobert@example.com,Canada,1,32,27369.9,38888.99,807455.72,84998.82
Bobby Huber,edward62@example.com,Germany,1,42,78756.89,34689.86,510135.34,71790.7
Joseph Robertson,welchcassandra@example.org,Japan,0,35,193352.45,27359.14,38753.58,75650.4
Anna Calhoun,audrey52@example.org,France,1,54,67143.83,48694.82,594065.02,78785.08
Joseph Bray,carolyn71@example.net,Australia,0,24,21710.98,40227.56,123955.73,15801.67
Jennifer Hart,laurenanderson@example.net,Japan,0,27,116264.19,31941.24,70146.84,46025.74
Amanda Ball,martinezjames@example.org,United States,1,53,83981.7,41269.14,630220.8,84538.65
Dorothy Sanchez,jack59@example.org,Germany,0,35,49219.68,7676.18,394857.72,53048.75
Sabrina Craig,michellemiller@example.com,India,0,68,104975.42,778.8,870144.93,133194.45
Hunter Berry DDS,andrewmercado@example.com,Australia,0,28,101315.51,4119.02,419420.84,78153.05
Christopher Hernandez,jeffreylutz@example.net,Mexico,1,21,179001.65,29639.63,960728.84,161319.98
Jennifer Rivera,jvaldez@example.org,Brazil,1,68,50755.94,10801.71,121137.88,29258.71
Chelsea Hunter DDS,yjames@example.net,Germany,1,33,188249.56,2942.12,870926.64,160759.36
James Lloyd,gnguyen@example.com,Mexico,0,34,75544.27,24209.86,589562.72,80319.41
Dana Walsh DDS,syang@example.net,India,0,67,50397.08,39960.39,352552.93,47832.48
Emily Clark,robert84@example.com,India,0,66,31774.23,21835.38,36881.34,15198.72
Gary Simmons,qnewman@example.org,France,0,41,57711.7,26078.26,439638.96,61645.5
Christina Hansen,john10@example.net,Brazil,0,69,184942.29,38799.06,651553.93,126975.22
Stephanie Hoffman,psmith@example.net,Australia,1,62,143486.05,3334.39,596000.55,116045.82
Justin Dickerson,angelaflynn@example.com,Canada,1,53,44384.98,38754.3,761780.67,82999.67
Jennifer Cruz,phunt@example.com,Germany,1,29,159925.55,42537.14,927472.45,149572.92
Joseph Walker,lutzdaniel@example.net,Mexico,0,33,152896.3,628.62,313463.31,92698.62
Rebecca Conley,shelbydillon@example.org,United Kingdom,0,26,55713.47,44115.42,536802.68,63675.46
Andrew Flynn,stephen59@example.net,Canada,1,49,76683.84,5129.86,381362.79,64457.3
Kathryn Jones MD,trodriguez@example.net,India,1,49,91727.89,25815.62,368003.64,70256.54
Susan Pierce,fstanley@example.net,United States,0,49,78593.76,10808.82,764853.13,101655.17
Steven Graham,leah22@example.org,United Kingdom,1,24,37362.91,32917.84,562946.39,65095.97
Kevin Perez,tmurray@example.org,Brazil,0,38,189142.21,28296.53,979904.49,165423.02
Mark Hammond,michael11@example.org,Japan,0,70,149486.87,45143.48,289143.7,75203.69
Vanessa Thomas,hmitchell@example.com,United States,0,46,184946.2,41236.43,811884.09,147356.2
Michael Myers,swatts@example.org,Australia,0,30,103863.29,16556.15,438685.24,85648.24
